Month,Year,Region,Dengue_Cases,Dengue_Deaths,Date,Is_Outbreak,rfh,rfh_avg,rfh_lag1,rfh^2,rfh rfh_avg,rfh rfh_lag1,rfh_avg^2,rfh_avg rfh_lag1,rfh_lag1^2
March,2020,Region VI,630,2,2020-03-01,0,-1.1305959066320594,-1.1581961285912004,-0.9563348837470756,-0.7050988155241702,-0.8497983749784599,-0.7618651188861804,-0.9127068373578563,-0.8744790731528714,-0.6655825026678398
April,2020,Region VI,167,0,2020-04-01,0,-1.2657222739701324,-1.29689908925476,-1.1033947512972235,-0.7201190609145662,-0.8816105569056512,-0.787882734489521,-0.9544526976442244,-0.9195549504465997,-0.6921284077781917
May,2020,Region VI,138,1,2020-05-01,0,-0.1810434099168111,-0.06930722748804191,-1.2394263583641842,-0.35406216600133444,-0.31470518033150857,-0.7395020042150334,-0.2836026156928418,-0.8825840629499809,-0.7074469209566743
June,2020,Region VI,272,1,2020-06-01,0,1.0477851084835157,1.1389940141627908,-0.14748100428253771,0.7382383795126574,1.045436198478798,0.15036312474459182,1.040307086371918,0.17106865030828075,-0.3341209716757035
July,2020,Region VI,388,2,2020-07-01,0,1.281163981774675,1.8954482464414095,1.0895796927573818,1.0270232174914147,1.7619720916144046,1.2655488170135762,2.2042305104959494,1.8623325887168687,0.7798701693757232
August,2020,Region VI,473,4,2020-08-01,0,0.9265889718208488,1.3099369215493102,1.3245220198151746,0.598511826532057,1.0546170066844027,1.1644144202746278,1.2807632512129443,1.6499768383762767,1.0743896150534935
September,2020,Region VI,169,2,2020-09-01,0,0.5956307993848646,0.6994498097283213,0.9675716378876617,0.25261859923809465,0.45797688907665085,0.6671367078786828,0.4825236330202081,0.872533266941825,0.6373689659941967
October,2020,Region VI,115,1,2020-10-01,0,2.2106408006489047,0.6895791108871876,0.6343963076001712,2.434781246433011,1.536463218293781,1.467836886456192,0.47099783399671047,0.6073378102361157,0.2846070887456187
November,2020,Region VI,197,2,2020-11-01,0,0.02617245983521391,0.014860810771995546,2.2602255978341987,-0.2203254452858866,-0.18463902843914295,0.8298096437568285,-0.21271386418411958,1.1255018895510882,2.510102505086897
December,2020,Region VI,138,0,2020-12-01,0,0.8544506431314737,-0.21806944400121916,0.06112304781650665,0.5186680054603768,0.08782264978237976,0.2217124796770805,-0.4010819052917159,-0.23615697131507937,-0.1977285449556627
January,2016,Region VII,1690,10,2016-01-01,0,-1.026940774661589,-0.5911924307277994,-0.9990452119700599,-0.6876775228606183,-0.7704404441692585,-0.7528947705916382,-0.6518378834845783,-0.8147080378463646,-0.6743611680083638
February,2016,Region VII,1175,7,2016-02-01,0,-1.1152850172020086,-1.1151646177890329,-0.9990452119700599,-0.7028479124143672,-0.8433386424385444,-0.7638856097654632,-0.8979923253691484,-0.878661624814041,-0.6743611680083638
March,2016,Region VII,1220,5,2016-03-01,0,-1.2826987716617884,-1.010936923630021,-1.0879812910242666,-0.7213906659014709,-0.8732111715775565,-0.7887532737656731,-0.858891434323762,-0.8895126815887747,-0.6898328068705627
April,2016,Region VII,984,15,2016-04-01,0,-1.2787081430110663,-1.3302996850321553,-1.2565165851560196,-0.7211041040018523,-0.8849505517011378,-0.7962263645687744,-0.9632093398728873,-0.9485107906246008,-0.7087437771160403
May,2016,Region VII,916,7,2016-05-01,0,-0.48560511892758423,-0.8090984230440433,-1.2524992224513223,-0.5134751499922795,-0.640704346708035,-0.7587979194512648,-0.7692438244797607,-0.9238200952392296,-0.7084515247512044
June,2016,Region VII,756,8,2016-06-01,0,-0.09471618266384786,-0.1348803847245199,-0.4540830357287148,-0.3008341201516888,-0.2965421169285634,-0.4143221127311636,-0.3366164067754403,-0.4714361662016391,-0.4966995336509899
July,2016,Region VII,2473,20,2016-07-01,0,-0.16793733138000314,0.18933890985227328,-0.06057545292204785,-0.34620988606435327,-0.2236563275668919,-0.2836982377321123,-0.05558869096926719,-0.1329868451320351,-0.2798359383343695
August,2016,Region VII,4424,32,2016-08-01,1,-0.8237214559144342,-0.06855788534430898,-0.13428712539103096,-0.6386585444776226,-0.6192065558737254,-0.567041377215904,-0.28298559156266523,-0.27738995767417074,-0.32611276338286893
September,2016,Region VII,4458,31,2016-09-01,1,-0.02364171108505526,-0.31699992436976693,-0.794464484604947,-0.25434425001932914,-0.33062219723635694,-0.5400686133720944,-0.4736836724382968,-0.6844544294164578,-0.6243687846059066
October,2016,Region VII,4531,46,2016-10-01,1,0.9069865875425414,0.03822449572664609,0.010975161371525615,0.5765701472863624,0.2662840597951054,0.20943466715687992,-0.19246985696331265,-0.1524782491324243,-0.23242288549943738
November,2016,Region VII,3771,36,2016-11-01,1,0.405474756794097,-0.32824511750759106,0.9478379331470402,0.07749990997912731,-0.16018463271350955,0.5181229526902026,-0.48165680740912603,0.13189101053716967,0.6149915750829855
December,2016,Region VII,2997,26,2016-12-01,1,-0.3087927928101322,-0.34793986577741143,0.4429663700040671,-0.42631214230767556,-0.4564596236892971,-0.16888232713578588,-0.4954835107275899,-0.11617956554793506,0.10601094204569164
January,2017,Region VII,2750,28,2017-01-01,0,0.7491916927727834,-0.5911924307277994,-0.2760862069467448,0.40661632715238116,-0.16923068492208795,-0.05018364200932758,-0.6518378834845783,-0.5321077630455984,-0.4078056675929486
February,2017,Region VII,1598,15,2017-02-01,0,-0.9263769246435981,-1.1151646177890329,0.7889859374533459,-0.6658808485347798,-0.8050921273456775,-0.46446784073021224,-0.8979923253691484,-0.4606150909834967,0.4416628600194834
March,2017,Region VII,1058,11,2017-03-01,0,-0.4847519364528181,-1.010936923630021,-0.897807663738171,-0.5130903392476668,-0.6900661036511766,-0.6561565927393254,-0.858891434323762,-0.839106964112458,-0.6521316614837274
April,2017,Region VII,750,16,2017-04-01,0,-0.4862518720796957,-1.3302996850321553,-0.45322413760653385,-0.5137666237379853,-0.7687701575959692,-0.5279891622082105,-0.9632093398728873,-0.812510617130863,-0.49630708144336216
May,2017,Region VII,537,3,2017-05-01,0,-0.4417770141906132,-0.8090984230440433,-0.4547341216151372,-0.493258439648957,-0.6283482674991855,-0.5154944006270034,-0.7692438244797607,-0.6640965835781215,-0.4969967953999645
June,2017,Region VII,718,6,2017-06-01,0,-0.2445986454285477,-0.1348803847245199,-0.40996131737338537,-0.3909789061683837,-0.36503251821126037,-0.4419285012104999,-0.3366164067754403,-0.4481531335092685,-0.47608136558712016
July,2017,Region VII,1234,9,2017-07-01,0,0.2752563595259087,0.18933890985227328,-0.21146200957775485,-0.03247745215428292,0.01617085569324413,-0.18014893078673316,-0.05558869096926719,-0.22727640853976555,-0.3717707940359391
August,2017,Region VII,2647,10,2017-08-01,0,0.5120520049475858,-0.06855788534430898,0.31187561252253615,0.1735260393714829,0.014189540744712821,0.2171031828040874,-0.28298559156266523,-0.03307834622686741,-0.006150319464228816
September,2017,Region VII,2570,492,2017-09-01,0,0.511955670487572,-0.31699992436976693,0.550257601380258,0.1734367970910101,-0.11119910810036486,0.35861649975363663,-0.4736836724382968,-0.04826762428196715,0.20394393117754764
October,2017,Region VII,421,584,2017-10-01,0,0.7328713481999519,0.03822449572664609,0.5501606215555963,0.38971570457920623,0.1788952825991757,0.490629257079971,-0.19246985696331265,0.16003273775294052,0.20385291674909
November,2017,Region VII,691,6,2017-11-01,0,-0.3846560151479524,-0.32824511750759106,0.7725562594869843,-0.4655356989080397,-0.4815779952118852,-0.10632892075139388,-0.48165680740912603,0.049556353926134014,0.42442662965954037
December,2017,Region VII,966,9,2017-12-01,0,0.0937928284675636,-0.34793986577741143,-0.3524576528398525,-0.17225383385480894,-0.2947624815181345,-0.3121122745639398,-0.4954835107275899,-0.4851155592957793,-0.44780811449530183
January,2018,Region VII,659,4,2018-01-01,0,0.4403583023154492,-0.5911924307277994,0.1291964194073011,0.10833390595789351,-0.27376886083446644,0.07497530071596198,-0.6518378834845783,-0.37368525114129486,-0.14870234105031907
February,2018,Region VII,567,1,2018-02-01,0,-0.11918289126044844,-1.1151646177890329,0.4780836076753117,-0.3162806607900705,-0.641666842793006,-0.04765728066386218,-0.8979923253691484,-0.5333048991926325,0.13745723080259942
March,2018,Region VII,478,7,2018-03-01,0,-0.9381423793328397,-1.010936923630021,-0.08520606910451099,-0.6686799609494688,-0.7941284544175494,-0.6041160987703202,-0.858891434323762,-0.623726067273965,-0.29558921201139665
April,2018,Region VII,402,1,2018-04-01,0,-0.9979467733039816,-1.3302996850321553,-0.9096519376632356,-0.6818878206781621,-0.843788701163014,-0.7374482593251388,-0.9632093398728873,-0.88978541310889,-0.6549863578816894
May,2018,Region VII,328,5,2018-05-01,0,-0.7675361590763358,-0.8090984230440433,-0.9698569737477652,-0.621632131253286,-0.720186731000431,-0.7147015244154395,-0.7692438244797607,-0.8318019845195004,-0.6684564955561978
June,2018,Region VII,636,3,2018-06-01,0,-0.17814785927890878,-0.1348803847245199,-0.7379027907402789,-0.352334393729567,-0.3346671177168447,-0.5472888975008469,-0.3366164067754403,-0.6212078632479001,-0.6070042656796008
July,2018,Region VII,1539,6,2018-07-01,0,-0.2883855258722572,0.18933890985227328,-0.14456605574675602,-0.41529271483135166,-0.28883494316225433,-0.36256206699632504,-0.05558869096926719,-0.18547288130531986,-0.3323588897904495
August,2018,Region VII,2417,12,2018-08-01,0,-0.59953069113468,-0.06855788534430898,-0.25554222746968075,-0.561742306679859,-0.5128999406653648,-0.5107272333130217,-0.28298559156266523,-0.3437873209402647,-0.39656741944000357
September,2018,Region VII,2830,5,2018-09-01,1,-0.13686550017115903,-0.31699992436976693,-0.5687718191145742,-0.32726656113894087,-0.3770076248349907,-0.4719537737214557,-0.4736836724382968,-0.577679433082987,-0.5459251658952758
October,2018,Region VII,3185,32,2018-10-01,1,-0.5726833927847168,0.03822449572664609,-0.10300713750178732,-0.5509250491344679,-0.47636518057322585,-0.46126238038579914,-0.19246985696331265,-0.218542198067919,-0.3067932672646664
November,2018,Region VII,4123,29,2018-11-01,1,-0.3208884751726768,-0.32824511750759106,-0.541744665111281,-0.43274981159358333,-0.4556399292376537,-0.5098731233866944,-0.48165680740912603,-0.5678071904238242,-0.5348931023066168
December,2018,Region VII,4725,26,2018-12-01,1,-0.1508326322158203,-0.34793986577741143,-0.28826292080919785,-0.33583873719336577,-0.39301546375150354,-0.36576156459655523,-0.4954835107275899,-0.4553405630988724,-0.4143711742961843
January,2019,Region VII,2461,17,2019-01-01,0,-0.6585782176883587,-0.5911924307277994,-0.11706783827825513,-0.5843247491549947,-0.6457520167832921,-0.49878868179615904,-0.6518378834845783,-0.4699484505924179,-0.31553566716859477
February,2019,Region VII,2815,13,2019-02-01,0,-1.2026797880806408,-1.1151646177890329,-0.6282149173688908,-0.7141945746310724,-0.861032672261082,-0.7488457445668654,-0.8979923253691484,-0.7919604958390958,-0.5689560441310519
March,2019,Region VII,1831,9,2019-03-01,0,-1.00155210744737,-1.010936923630021,-1.1759615377079164,-0.6826295731370052,-0.8086822798734618,-0.7729723520237328,-0.858891434323762,-0.9128319373716028,-0.7014047878988836
April,2019,Region VII,571,4,2019-04-01,0,-1.241099910358483,-1.3302996850321553,-0.9734864607768324,-0.718030621855718,-0.8794368855829549,-0.7780522504499933,-0.9632093398728873,-0.9005928173672307,-0.6692129775257418
May,2019,Region VII,535,6,2019-05-01,0,-1.0517239414742672,-0.8090984230440433,-1.2146390444012491,-0.6923087187871696,-0.800305339153114,-0.7809885995725183,-0.7692438244797607,-0.9114941882962296,-0.7053170102652098
June,2019,Region VII,1030,14,2019-06-01,0,-0.5267498416712149,-0.1348803847245199,-1.0239944063882191,-0.5316207863711567,-0.4939645379859217,-0.6975632280592088,-0.3366164067754403,-0.7721784212506466,-0.6790843289148009
July,2019,Region VII,2124,14,2019-07-01,0,0.2370701621524498,0.18933890985227328,-0.49550339555484324,-0.06319527795783207,-0.004492994770810577,-0.3389089440879289,-0.05558869096926719,-0.40477491382157016,-0.5152055009489351
August,2019,Region VII,3858,12,2019-08-01,1,-0.35669404398735066,-0.06855788534430898,0.27343359784532983,-0.45139776734806336,-0.39775183439907663,-0.25162501705337315,-0.28298559156266523,-0.054128581387672355,-0.03747813117141097
September,2019,Region VII,5534,16,2019-09-01,1,-0.9444035694902588,-0.31699992436976693,-0.32430835860018614,-0.6701426552731087,-0.7078391484033791,-0.6422229043677989,-0.4736836724382968,-0.46202399056615945,-0.4333894358859325
October,2019,Region VII,3791,7,2019-10-01,1,-0.10756875831413679,0.03822449572664609,-0.9159550728399153,-0.30898390115668345,-0.24292324110955263,-0.6049037448397809,-0.19246985696331265,-0.6897254556286979,-0.6564780979758356
November,2019,Region VII,2823,15,2019-11-01,0,-0.7632015158326455,-0.32824511750759106,-0.07351413065830545,-0.6202560333652768,-0.6355550527370005,-0.5311105598203546,-0.48165680740912603,-0.3478663405677518,-0.2881475553873492
December,2019,Region VII,3680,16,2019-12-01,1,-0.14071849051749127,-0.34793986577741143,-0.7335391088170767,-0.329640580531409,-0.3889531532225194,-0.5379243320405076,-0.4954835107275899,-0.6618699212738818,-0.6056008416286309
January,2020,Region VII,3389,8,2020-01-01,1,-1.0975060867664248,-0.5911924307277994,-0.10688593983437532,-0.7000939550460725,-0.794326362072123,-0.6706581037037255,-0.6518378834845783,-0.4659684084624481,-0.3092144292633078
February,2020,Region VII,3464,18,2020-02-01,1,-0.7895671677528211,-1.1151646177890329,-1.0700832558241247,-0.6284877609220276,-0.7773934916709954,-0.7372953127169659,-0.8979923253691484,-0.8952705121999629,-0.6870241621951452
March,2020,Region VII,2119,6,2020-03-01,0,-1.0155055411780798,-1.010936923630021,-0.7600813897406538,-0.685441921706417,-0.8118848774096094,-0.7211055961854763,-0.858891434323762,-0.8026024721108365,-0.6139960325048328
April,2020,Region VII,578,2,2020-04-01,0,-1.2667500103471985,-1.3302996850321553,-0.9875333714714853,-0.720199949089084,-0.8831973943136429,-0.7821502308317518,-0.9632093398728873,-0.9029710076481821,-0.6720811729182463
May,2020,Region VII,290,3,2020-05-01,0,-0.7241759183767866,-0.8090984230440433,-1.2404609797616772,-0.6074634485372047,-0.7079625526606711,-0.7673987801254656,-0.7692438244797607,-0.9199008780883339,-0.7075294153857018
June,2020,Region VII,252,2,2020-06-01,0,-0.017531920281410283,-0.1348803847245199,-0.6942520707411778,-0.2502354314896318,-0.26127193917880764,-0.49563006722853165,-0.3366164067754403,-0.5981733764085673,-0.5925542252663591
July,2020,Region VII,355,3,2020-07-01,0,0.056831356081419614,0.18933890985227328,0.017125882938570862,-0.19879999756778016,-0.10202634432239938,-0.15593778659427715,-0.05558869096926719,-0.08443099498288884,-0.22823247521257173
August,2020,Region VII,626,5,2020-08-01,0,0.32233198654552236,-0.06855788534430898,0.09198733440563836,0.006347892470148449,-0.0757717607986618,-0.00034191020563678994,-0.28298559156266523,-0.1534856662472122,-0.17577565098008324
September,2020,Region VII,473,4,2020-09-01,0,-0.45939084695847154,-0.31699992436976693,0.35926660898987456,-0.5014932733270041,-0.5091395402467781,-0.2788417933493412,-0.4736836724382968,-0.13862529039353635,0.033446007881312315
October,2020,Region VII,350,0,2020-10-01,0,1.3588083018371502,0.03822449572664609,-0.4276931488820783,1.1288567775354785,0.49305425677416154,0.03107382169398981,-0.19246985696331265,-0.40672966478797434,-0.4844797242650972
November,2020,Region VII,303,3,2020-11-01,0,-0.4627484472880721,-0.32824511750759106,1.4026864953782205,-0.5030462385582671,-0.5133428501478603,0.028191808255277805,-0.48165680740912603,0.34554597742183246,1.1782453571537
December,2020,Region VII,207,0,2020-12-01,0,0.683305059847588,-0.34793986577741143,-0.43107324247684947,0.33916544347112754,-0.05798690372534611,-0.173091911550064,-0.4954835107275899,-0.521579281604666,-0.4860635278410386
January,2016,Region VIII,469,4,2016-01-01,0,-0.46819746583416566,1.7110721258882577,-0.43655876513512004,-0.5055550938461436,-0.005627603440371907,-0.5178265119545499,1.8967577368727713,0.0744176092395361,-0.4886222032681935
February,2016,Region VIII,376,1,2016-02-01,0,-0.9462563537644133,0.25313859733462163,-0.43655876513512004,-0.6705719062740723,-0.6367964653119941,-0.6594751820658612,0.005293211635629872,-0.34939404952463293,-0.4886222032681935
March,2016,Region VIII,273,2,2016-03-01,0,-1.1291775458229534,0.35952467934874416,-0.9178202693025055,-0.7048949942649622,-0.7304654355193508,-0.7581137574123556,0.11089596688940856,-0.6437658540310649,-0.6569158729218655
April,2016,Region VIII,217,0,2016-04-01,0,-0.9861723869001191,-0.43391926862260044,-1.1019668885931164,-0.6794222263791685,-0.7384638466934816,-0.7618242466620266,-0.5537968682878756,-0.8405964124120179,-0.6919205390940202
May,2016,Region VIII,364,3,2016-05-01,0,-0.5954209835193766,-0.262926676902074,-0.9580037082726598,-0.560108704095435,-0.5531332424007634,-0.6887256903765238,-0.43454800257145076,-0.7545594128760506,-0.665941940182417
June,2016,Region VIII,426,11,2016-06-01,0,0.08868553693481356,0.19660503734273835,-0.564634579710466,-0.17596072688772008,-0.08192155151651964,-0.41231425780622244,-0.04874748454325894,-0.4461420355103374,-0.5442591236924033
July,2016,Region VIII,921,7,2016-07-01,0,1.1062312480103809,0.6001279662193248,0.12405491306293778,0.8081232000172397,0.7364677898260971,0.38340848571604097,0.36855079893026,0.17084705468310435,-0.15248284451747163
